"word","eng_level","count"
"barman","B1",283994
"possessive","B1",283912
"conceit","B2",283744
"thicket","C2",283399
"depraved","C2",283374
"stopover","B2",283173
"rudely","B1",283006
"snowstorm","B1",282696
"belligerent","C2",281789
"punctual","B2",281145
"punctual","C2",281145
"connotation","C2",280510
"magnetically","C1",279617
"subside","B2",277927
"jarring","C2",277463
"adverb","B1",277019
"posturing","C2",276642
"depravity","C2",276049
"dowry","B2",275011
"precocious","C2",274205
"repress","B2",274024
"minefield","C2",272802
"fantastically","B2",272612
"glint","B1",272373
"glint","C2",272373
"figuratively","C2",272298
"incipient","C2",271712
"vindication","C2",269677
"falter","B2",269624
"encumbrance","C2",269574
"shoplifting","B2",268139
"recollect","B2",267939
"impatiently","B2",267450
"forlorn","C2",265714
"anchorman","B2",263975
"carelessness","B1",263884
"antistatic","B2",263017
"postural","C2",262945
"grumble","C1",262526
"grumble","C2",262526
"malleable","C2",262011
"unselfish","B2",261911
"implicate","C1",261371
"permeate","B2",260407
"waistcoat","B2",259695
"rafter","B2",258635
"dissect","C1",258612
"axiomatic","C2",258021
"engender","C2",257527
"surrealist","C2",256475
"irate","C1",256072
"sheaf","C2",255879
"overestimate","B2",255665
"euphoric","C2",255181
"overcoat","B2",254795
"superficially","C1",254146
"suds","C1",253711
"referent","B2",253518
"impersonate","C1",253426
"proliferate","C1",253012
"proliferate","C2",253012
"pounce","C1",252361
"intrude","B2",251464
"behest","C2",251363
"haphazard","C2",251108
"motherland","B1",251006
"indescribable","B2",250954
"neurosis","B2",250297
"paintbrush","B2",249082
"preconception","C2",248902
"gaudy","B2",248813
"recluse","C2",248513
"refurbish","C1",247402
"nobleman","B2",247368
"extravagance","C1",247211
"overjoyed","B1",246915
"calmness","B1",245856
"interrogate","C2",243800
"punctuality","B2",243610
"punctuality","C2",243610
"acrobatic","C2",243590
"haggle","C1",243239
"stagger","B2",242948
"stagger","C1",242948
"businesswoman","A2",242488
"slither","C2",242416
"preposition","B1",242281
"mournful","B2",242205
"scythe","B2",241758
"aircrew","B2",240757
"consternation","C2",240705
"chirp","A2",240510
"improvisational","C2",240344
"schoolwork","A2",240116
"unencumbered","C2",240026
"unkind","B2",239629
"climactic","C1",238332
"plausibility","C1",237915
"magnate","C2",237838
"timidity","C2",237371
"strangle","B2",237165
"plummet","C1",236907
"disillusionment","C1",235643
"attentively","B2",235264
"sustainably","C1",234440
"uncomfortably","B2",233058
"glean","C1",232952
"participle","B1",232807
"thickly","B2",231504
"curate","C2",231095
"unexcused","C2",231052
"allegorical","C2",231024
"monotony","C1",230992
"reminisce","C1",230633
"possessor","C1",229722
"wickedly","C1",229538
"elongate","C1",229144
"bereft","C2",228746
"mountaintop","B1",228358
"neophyte","C2",227186
"repellant","C1",226884
"earache","B1",226560
"unwell","B1",226447
"lurid","C2",226354
"dispensary","C1",226275
"cubism","B2",226011
"lyrically","C2",225555
"stubbornly","B2",225542
"subplot","B2",225009
"dramatist","C1",223679
"hypothesize","C2",223514
"humiliate","B2",222917
"ferocity","C2",222548
"primeval","C2",221070
"beautify","B2",220247
"repute","C1",219852
"repute","C2",219852
"handrail","B2",219704
"wistful","C2",219671
"autonomously","C2",219640
"reptilian","C2",218941
"opulence","C2",218727
"unease","B2",218653
"centigrade","B2",218648
"thoughtless","B2",217903
"physiologically","C2",216602
"filial","B2",216234
"commode","C2",215790
"elude","C1",215496
"austerity","C2",215350
"euphemism","C2",215098
"signpost","B1",213936
"gutsy","C1",213692
"fingernail","B2",213104
"unmanageable","C1",212981
"denunciation","C2",212943
"cellist","B2",212738
"marketability","C2",212186
"telltale","C1",211606
"persecute","C1",211372
"impersonator","C1",211296
"voracious","C1",211249
"unmistakably","B2",210300
"ruminant","C2",210225
"thunderous","B1",210024
"fabulously","C1",210009
"minutiae","C1",209867
"inexhaustible","C1",209547
"aimlessly","C1",208998
"inborn","B2",208927
"malady","B2",208016
"squirm","C2",206247
"settee","C1",205963
"candidly","C1",205594
"teem","C2",205420
"retrace","C1",205030
"torrential","C2",204954
"bombard","B2",204887
"nought","B2",204395
"exclaim","B2",203941
"sneer","B2",203583
"derision","C2",203463
"dutifully","C1",203446
"desertion","C1",203033
"acrobatics","C2",202967
"docile","C1",202388
"maliciously","C2",202345
"mumble","B2",202090
"oppress","B1",201953
"nostril","B2",201758
"inscrutable","C2",201526
"landlady","B2",201334
"headstrong","C1",200946
"squint","C2",200402
"undaunted","C1",199885
"revulsion","C2",198933
"quip","C1",198143
"essayist","B2",197734
"virtuosity","C2",197486
"staccato","C1",197033
"gravitate","C2",196680
"viciously","C1",195876
"inexorably","C2",195183
"domestication","C1",194975
"tightrope","B2",194317
"infinitive","B1",194254
"hysterically","C2",194237
"lethargic","C1",193870
"startle","B2",193590
"exalt","B2",193526
"paratrooper","B2",193422
"suitor","C1",193343
"aimless","C1",192672
"flit","C2",192601
"overshadow","B2",192495
"toothache","A2",191760
"unadulterated","C2",191644
"prohibitively","C1",190930
"unconcerned","B2",190716
"detest","C1",190119
"ceaseless","C1",188179
"smattering","C2",187834
"backache","B1",187793
"cleverness","C1",187708
"toenail","B2",187584
"incongruous","C2",187134
"confide","C1",186636
"adornment","C2",185836
"schoolteacher","B1",185165
"inexcusable","C1",184565
"laud","C2",184546
"outmoded","C2",184389
"noisily","B1",183764
"reclusive","C2",183146
"veneration","C1",181463
"personification","B2",181369
"personification","C1",181369
"aghast","C2",181144
"microorganism","B2",180815
"wallow","C2",180353
"mangle","C2",179307
"aubergine","B2",178731
"scoff","C1",177728
"disparaging","C2",177711
"impolite","B2",177692
"unnerving","C2",177265
"uninterested","B1",176766
"rustle","C1",176503
"claustrophobic","C1",176091
"astringent","C2",175631
"drudgery","C2",173762
"melodious","C2",172065
"acoustically","C1",171156
"naively","C1",170990
"birdcage","B2",170328
"scold","B1",170208
"glitzy","C2",170067
"ordain","C2",169969
"pessimist","B2",169848
"sedate","C1",169814
"engulf","B2",169646
"speeder","B2",169468
"abhor","C2",169167
"inexorable","C2",169017
"hotelier","C2",167893
"imprison","B2",167427
"unconvincing","C1",167332
"abhorrent","C2",167235
"impeccably","C2",166958
"offhand","B2",166521
"protrusion","C2",166441
"doze","B1",166407
"tacitly","C2",165894
"reverberation","C2",165855
"bewilderment","B2",165410
"idiomatic","C2",165256
"banishment","C2",164856
"reenact","C1",164130
"bequeath","C1",163975
"gape","C1",163934
"bossy","B2",163576
"dither","C1",163451
"exhilaration","C1",163249
"stonework","B2",163191
"crudely","C1",162784
"penniless","B1",162428
"wordsmith","C2",161750
"surreptitiously","C2",161650
"contraption","C2",161461
"allude","C2",161242
"dustbin","B1",160768
"unafraid","B1",160575
"conscientiously","C1",160385
"sarcastically","C1",159862
"contemptuous","C2",159512
"moribund","C2",159393
"menial","C2",159164
"dutiful","C1",159034
"edification","C2",158992
"distill","C2",158380
"rudiments","C1",158046
"slob","C1",157183
"negligently","C1",156736
"glum","C1",156511
"skyward","B2",156306
"droop","B2",156194
"dislodge","C1",156158
"outgrow","B2",155882
"solidity","B2",154323
"fiendish","C1",153995
"unmediated","C2",153673
"dissension","C2",153459
"sulphuric","C2",152943
"plausibly","C1",152274
"recuperation","C2",152243
"downsize","B2",152120
"astonish","B2",151568
"ponderous","C2",150948
"floodgates","C2",150884
"immigrate","B1",150848
"athleticism","C2",150805
"untidy","B1",150659
"subsist","C2",150579
"conciliatory","C2",150100
"stiffen","C1",150096
"credibly","C1",150092
"lamentation","C2",149735
"fascinate","B1",149252
"breakable","B2",148368
"rainstorm","B2",148350
"gaiety","B2",148256
"woodcarving","B2",148186
"ravage","B2",147903
"beguiling","C1",147471
"untie","B2",146576
"outdo","B2",146433
"vindicate","C2",146028
"soliloquy","B2",145805
"soliloquy","C2",145805
"indolent","C2",145693
"interrogative","C2",145239
"feverishly","B1",145191
"persuasively","C1",145065
"narrate","B1",144896
"infallibility","C2",144692
"devastate","B1",144432
"bathhouse","B2",143703
"squander","C1",143687
"temperamental","C1",142966
"wallboard","B2",142114
"exude","C2",141931
"consign","C2",141897
"brainwash","C1",141622
"drinkable","B2",141597
"confection","C2",141454
"tedium","C1",141188
"tedium","C2",141188
"rickety","C2",140776
"obsess","B2",140562
"subjunctive","B2",139718
"anarchic","C2",138429
"presentational","C2",138421
"crony","C2",137861
"interjection","C1",136537
"clearness","B2",135417
"cheerfulness","B2",134403
"blubber","C2",134238
"disparage","C2",134159
"leaven","C2",133728
"workaholic","B2",133350
"nondescript","C1",133052
"protrude","C2",132618
"stylistically","C1",132175
"ruinous","B2",131851
"tactically","C2",131617
"antithetical","C2",131378
"retell","B1",131275
"impressionistic","C2",130959
"farcical","C2",130394
"robustly","C1",129311
"recuperate","C2",128818
"skateboarder","B2",128733
"pyre","C2",127697
"ventilate","C1",127106
"philistine","C2",126538
"ostensible","C2",125599
"somersault","C1",125503
"resuscitate","C2",125444
"predilection","C2",125307
"irresistibly","B2",124793
"intransitive","B2",124619
"uneasily","B2",124519
"zoologist","C2",124356
"presuppose","C2",124201
"affectation","C2",124182
"perversity","C2",123826
"haphazardly","C2",123791
"snobbery","C2",123687
"imperceptible","C2",123586
"presupposition","C2",123216
"truism","C2",122675
"startlingly","C1",121816
"uninspiring","C1",121296
"blithely","C1",120842
"virginal","C2",120771
"phenomenally","C1",120769
"cynically","C1",120553
"physicality","C1",119797
"babysit","B1",119721
"rhetorically","C2",119393
"induct","C1",119041
"jealously","B2",118887
"resound","C2",118346
"unsuspected","C2",118343
"seesaw","B2",117947
"naturalness","C1",117887
"gruelling","C1",117504
"feign","C2",116753
"outlive","B2",116672
"exactness","B2",116596
"wistfully","C2",114760
"insubordination","C1",114185
"wrangle","C1",113559
"hauntingly","C2",113156
"victoriously","C1",113127
"indiscretion","C2",113009
"paternalistic","C1",112938
"tactful","C1",112875
"prissy","C2",112724
"happenstance","C2",112499
"demystify","C2",112223
"pervasiveness","C2",111782
"breadwinner","C2",110989
"geologically","C1",110945
"disquieting","C1",110585
"indignity","B2",110391
"unfashionable","B2",109922
"tiptoe","B2",109409
"gook","B2",108502
"denotation","C2",108143
"overwork","B1",107730
"ferociously","C1",107469
"laryngitis","C2",107296
"interweave","C2",107073
"singe","C2",106880
"revelatory","C2",106786
"flatout","C2",106475
"invariable","B2",106028
"clammy","C1",105582
"ruminate","C2",105204
"contextually","C1",105082
"contextually","C2",105082
"wheeze","C2",104875
"headmistress","C2",104798
"buffoon","C1",104738
"brouhaha","C2",104024
"magnanimous","C2",103266
"uncharacteristic","B2",103103
"detestable","C1",102731
"indignantly","C2",102487
"crossly","B2",101539
"encumber","C2",101195
"folktale","C1",100590
"policewoman","A2",100229
"whir","C2",100120
"untangle","C1",100071
"proscription","C2",99750
"scornful","C1",99123
"masseur","B2",98908
"dominantly","C1",98874
"pressurization","C2",98828
"prurient","C2",98718
"demographically","C1",98348
"unfeasible","C2",98193
"terrify","A2",98104
"antonym","B1",98055
"newscaster","B2",97934
"overhear","B2",97704
"disdainful","C2",96964
"examinee","B2",96203
"torturous","C1",95444
"pawnbroker","B2",94830
"clench","C1",94648
"emulsifier","C2",94635
"gnaw","C1",94482
"aborigine","B1",94041
"wryly","C1",93928
"contrive","C2",93527
"surreptitious","C2",93263
"nonchalant","C2",93168
"adverbial","B1",92754
"granddad","A2",92332
"deprecate","C2",91796
"explosively","C1",91773
"salesmanship","B2",91437
"claustrophobia","C1",90989
"impresario","C2",90971
"domesticity","C2",90756
"smokestack","B2",90371
"inscribe","B1",90002
"incisor","C1",89740
"rapturous","C2",89097
"unobtrusively","C2",89064
"stammer","B2",88641
"popularization","C1",88611
"vestigial","C2",88206
"syllabic","C2",88008
"blurt","B2",86781
"determiner","B2",86465
"puritanical","C2",86328
"capacious","C2",86312
"stoicism","C2",85770
"floe","C2",85389
"ceaselessly","C1",84765
"relegate","C2",84517
"disillusion","B2",84446
"smugly","C1",83637
"tactfully","C1",83339
"interject","C1",82903
"methodologically","C2",82661
"nonchalantly","C2",82425
"prance","B2",82298
"mistrustful","B2",81767
"recommendable","B2",81630
"fractious","C2",81318
"incongruity","C2",81303
"mystify","B2",80622
"angsty","C2",80210
"tortoiseshell","B2",79970
"flunk","B1",79790
"reverberate","C2",79666
"contemptuously","C2",79625
"dispensable","B2",79135
"dispensable","C1",79135
"dwarfism","C2",78710
"ruthlessness","C1",77773
"calorific","C2",77516
"inchoate","C2",77456
"unashamedly","B2",77439
"fiddly","C1",77068
"indolence","C2",76542
"unenviable","C1",76427
"outshine","B2",75532
"histrionic","C2",75481
"taciturn","C2",75399
"rumination","C2",74311
"cloistered","C2",74115
"imperceptibly","C2",73605
"pendulous","C1",73355
"menacingly","C2",72798
"antiaircraft","B2",72572
"synthetically","C1",72458
"colloquially","C2",72370
"neglectful","C1",72056
"adjoin","C1",71600
"derisive","C2",71088
"circumnavigation","C2",70558
"ignominious","C2",70374
"bauble","C2",70303
"magnanimity","C2",69921
"totter","C2",69468
"edify","C2",69341
"tenaciously","C2",69264
"wrack","C2",68820
"solipsism","C2",67814
"flighty","C2",67806
"provocatively","C1",67205
"impish","C1",67159
"pawnshop","B2",66974
"ludicrously","C1",66858
"remorseful","C2",66175
"impermanent","B2",66041
"appallingly","C1",65107
"calamitous","C2",64760
"reprove","B2",64199
"wearisome","B2",63545
"remonstrance","C2",63407
"compellingly","C2",62972
"verisimilitude","C2",62366
"naivety","C1",62159
"connote","C2",62070
"loiter","C2",60979
"belligerence","C2",59469
"mistreat","B2",59256
"dismally","C1",58571
"stringently","C2",58529
"scornfully","C1",58177
"accustom","B1",58028
"poetess","C1",57875
"quarrelsome","B2",57852
"preoccupy","B2",57089
"preoccupy","C2",57089
"shoplifter","B2",56909
"prejudge","B2",56776
"ferryboat","B2",56493
"proscribe","C2",56192
"salivate","C1",56153
"detrimentally","C1",55831
"sunbathe","B1",55684
"schoolmate","B1",55595
"infallibly","C2",55526
"ingenuous","C2",54987
"besiege","C2",54544
"mutability","B2",54513
"echolocation","C2",54255
"cogently","C2",53993
"euphemistically","C2",53894
"nonprofessional","B2",53775
"gamely","C1",53537
"venerate","C1",53115
"personify","B2",53035
"enthuse","C2",52597
"octogenarian","C2",52561
"disparagement","C2",52480
"malleability","C2",52409
"elephantine","C2",52015
"catastrophically","C2",50774
"revile","C2",50269
"leavening","C2",49921
"treacherously","C2",49578
"redundantly","C2",48959
"dignify","B2",48723
"remorseless","C1",48689
"ravish","C2",48528
"dubiously","C2",48525
"vandalize","C2",47153
"courgette","B1",47062
"unimaginably","B2",47025
"derisively","C2",46726
"antediluvian","C2",46557
"scholasticism","B2",46457
"gravitationally","C2",46260
"wizened","C1",46239
"agonize","C1",46116
"fanatically","C1",46083
"admiringly","B2",45741
"saleswoman","B2",45726
"fiendishly","C1",45464
"inclusively","C1",45315
"deaden","C2",45103
"worktable","B2",45046
"callously","C2",45033
"resoundingly","C2",45018
"pressurize","C2",44394
"voraciously","C1",44331
"brandish","C2",44280
"unsettle","C1",43782
"laudatory","C2",43735
"haughtily","C2",43517
"shoplift","B2",43298
"untangled","C1",43237
"exultant","B2",42860
"obscurely","C1",42683
"respectably","B2",42538
"overstep","B2",42430
"chauffer","C1",41917
"placidly","C1",41907
"tediously","C1",41545
"anticlimactic","C1",41364
"predicative","B2",41175
"unpromising","C2",41124
"circumnavigate","C2",40910
"preservationist","C2",40417
"buffoonery","C2",40370
"lassitude","C2",39294
"idiosyncrasy","C2",39087
"daunt","C1",38855
"daunt","C2",38855
"doorkeeper","B2",38522
"emolument","C2",38329
"topographically","C2",38244
"believably","C1",38034
"immortalize","C1",37984
"stomachache","A2",37876
"untrimmed","B2",37604
"totemic","C2",37449
"kinetically","C2",37438
"latecomer","B1",36719
"untalented","B2",36419
"insubordinate","C1",36397
"retrospection","C2",36271
"habitant","B2",36184
"unexceptional","C2",35851
"armful","B2",35794
"dissemble","C2",35762
"domesticate","C1",35268
"mutinous","C2",35071
"ingratiating","C2",34789
"qualm","C2",34744
"ingratiate","C2",34558
"stuffiness","C1",34332
"prolifically","C1",34215
"attributive","C2",34035
"ecstatically","C1",33771
"squirmy","C2",33748
"housemaster","B2",33747
